member_id,gender,visit_last_1mo,visit_last_2mo,visit_last_3mo,spending_last_1mo,spending_last_2mo,spending_last_3mo,age,monthly_income,marital_status,payment_channel,buy_groceries,buy_toiletries,buy_food,buy_electronic,buy_clothes,buy_home_appliances,recency_last_visit,response
533506,Female,5,6,4,508368,493008,488117,20,2139300,Single,Credit Card,1,0,1,0,0,0,19,1
379459,Female,4,2,2,969412,994930,1008482,31,3503400,Married,Credit Card,0,0,1,0,0,0,5,0
444048,Female,2,4,3,425371,404004,414108,48,5732800,Married,Cash,1,0,1,1,0,0,8,1
941037,Female,5,3,2,132441,139258,139462,45,7031400,Married,Debit Card,0,0,1,0,0,0,29,0
507921,Male,1,2,4,604453,645019,697539,33,9078300,Married,Debit Card,0,0,1,0,0,0,2,0
562145,Female,2,3,3,504023,470753,433309,25,7423500,Married,Debit Card,1,0,1,0,0,0,13,1
23831,Female,5,3,2,247931,244799,253082,47,4925500,Married,Cash,0,1,1,0,0,0,1,0
295063,Female,5,8,3,1313361,1100230,1251329,35,5496000,Single,Cash,0,1,1,1,0,0,0,0
367569,Male,4,3,4,653394,713708,635135,27,4342700,Single,Cash,0,1,1,0,0,0,25,0
83967,Female,5,2,0,268046,241064,0,21,5240300,Married,Cash,1,1,1,0,0,0,12,0
707956,Male,2,2,1,322837,332516,295405,28,5621800,Single,Cash,0,0,1,0,1,0,26,0
699079,Female,3,4,4,559200,488067,476017,25,2734200,Single,Credit Card,0,1,1,0,0,1,27,1
449365,Male,2,3,3,316804,306663,248490,30,3341400,Married,Credit Card,0,1,0,0,0,0,18,0
107926,Female,4,6,10,687375,658856,635589,27,6947900,Married,Debit Card,0,0,1,0,0,1,29,1
79395,Female,2,4,2,366541,357666,365766,28,1921300,Married,Credit Card,0,1,1,0,0,0,3,0
624917,Male,0,2,3,0,234417,241914,27,2979100,Married,Cash,0,1,0,0,0,1,43,0
712414,Female,2,3,2,616021,652335,617539,36,5315100,Married,Debit Card,1,0,1,0,0,0,16,1
786729,Female,2,3,6,1308780,1458120,1294170,34,5056300,Married,Cash,0,0,1,0,0,0,27,0
919643,Male,3,1,0,398667,488829,0,31,7123000,Married,Debit Card,0,0,1,0,0,1,7,0
511399,Female,1,1,4,239739,241167,231174,32,5269300,Married,Credit Card,0,0,0,0,0,0,21,0
783344,Female,6,2,1,433278,369892,376215,30,6714900,Married,Cash,1,0,0,0,0,0,29,0
665368,Female,3,6,5,453208,438954,435910,27,4669900,Married,Cash,0,1,1,0,0,1,21,1
463493,Female,2,2,1,405908,447760,410438,33,4485100,Married,Debit Card,0,1,1,0,0,0,13,1
150139,Female,3,6,5,455764,387768,467311,33,5211300,Married,Cash,0,0,1,1,0,0,27,1
978633,Female,2,5,4,432421,585603,502894,24,5933300,Single,Cash,0,1,1,0,0,0,0,1
657629,Female,3,4,4,599220,684980,611124,26,1819600,Married,Credit Card,1,1,0,0,0,0,19,1
258282,Male,3,3,4,181999,156734,136596,32,10555700,Married,Credit Card,0,1,1,0,0,1,14,0
420099,Male,6,7,3,261433,190368,202751,23,10603000,Married,Cash,0,1,1,0,0,0,13,0
669228,Male,1,2,1,396438,427043,414439,24,3253900,Married,Cash,1,1,1,0,0,0,6,1
636903,Female,1,1,1,271638,252438,248639,39,6210600,Married,Cash,0,1,1,0,0,0,26,0
956151,Male,3,5,3,905644,998916,860235,29,5966400,Married,Credit Card,0,0,1,0,0,0,1,0
778823,Female,4,7,8,205846,210354,209229,39,6227200,Married,Credit Card,0,1,0,0,0,0,1,0
865962,Female,3,5,5,545730,561601,487003,23,7249900,Single,Cash,1,1,1,0,0,0,12,1
516440,Male,2,3,2,142149,127908,113427,26,3963900,Single,Cash,0,1,1,0,0,0,18,0
198887,Male,0,2,3,0,433961,415306,34,5607800,Single,Cash,0,0,0,0,0,0,36,0
373697,Female,2,2,2,1317367,1348086,1298398,37,5425600,Single,Debit Card,0,1,0,1,1,0,28,0
109017,Female,6,8,1,665778,749243,725704,25,3133500,Single,Debit Card,0,1,1,0,0,0,6,0
940614,Male,4,1,1,692928,700880,652646,27,5232700,Single,Cash,0,1,1,0,0,1,11,0
884209,Male,3,3,2,500916,567094,597021,35,7231500,Married,Debit Card,1,0,1,0,0,0,21,1
137683,Male,1,3,4,512836,425757,365170,28,7558000,Married,Debit Card,1,1,1,0,0,0,22,1
811496,Male,1,1,1,304066,306347,280292,29,2052600,Single,Cash,0,1,1,0,0,0,24,0
503678,Female,5,5,6,290257,309984,325136,27,3146100,Married,Cash,1,1,1,0,0,1,15,0
615053,Male,1,4,2,153246,138207,143747,25,6462800,Single,Credit Card,0,1,1,0,0,1,10,0
855938,Female,0,2,3,0,476904,465289,32,7481900,Married,Credit Card,0,1,0,0,0,0,32,1
126158,Female,5,7,5,502192,523808,464764,40,6384200,Married,Cash,1,1,1,0,0,1,1,1
273604,Female,4,5,4,374581,349173,410555,28,6768600,Married,Cash,1,1,1,0,0,1,5,1
851255,Male,4,6,5,468764,466482,484248,26,3484900,Single,Credit Card,0,1,0,0,0,0,18,1
452079,Male,3,4,3,353964,315665,244117,32,3706200,Single,Credit Card,0,0,1,0,1,0,4,0
419169,Male,4,3,5,985457,1047533,1055642,22,6726700,Single,Cash,0,1,1,0,0,0,24,0
575086,Female,0,3,5,0,358500,334160,22,4445700,Single,Credit Card,0,1,1,0,0,1,45,0
525050,Male,3,1,1,278790,263885,253390,24,2901500,Single,Debit Card,1,1,1,0,0,0,8,0
770521,Female,4,5,6,805863,848273,706570,19,4588700,Single,Cash,0,1,1,0,0,0,19,0
237470,Male,2,3,3,612634,644496,637703,29,3957500,Married,Credit Card,0,1,1,1,0,0,6,1
766777,Female,6,7,9,328703,350022,331935,25,3856100,Married,Cash,0,0,1,0,0,0,13,1
841896,Male,2,2,2,1120298,945331,1015912,30,3447300,Married,Cash,0,1,1,0,1,0,24,0
760107,Male,3,5,2,562602,580278,449063,38,5168800,Married,Credit Card,0,1,1,0,0,0,4,1
185438,Male,3,3,3,570789,547626,550159,34,2914500,Married,Debit Card,0,1,0,0,0,0,17,0
711434,Female,7,4,5,363743,335883,374311,33,3995600,Married,Credit Card,1,0,1,0,0,0,25,0
171828,Male,5,4,4,300751,300078,282400,29,5934300,Married,Cash,0,1,1,1,0,0,28,1
345931,Female,3,4,1,574680,555046,407815,27,8006600,Married,Credit Card,0,1,1,0,0,0,14,1
958019,Male,1,8,5,335875,278885,247054,23,7814000,Married,Debit Card,1,1,1,0,0,0,11,0
732083,Male,5,5,3,592247,642255,574781,25,3887400,Single,Cash,0,1,1,0,0,0,12,1
849253,Female,0,0,0,0,0,0,30,5009900,Married,Debit Card,0,1,1,0,0,0,117,1
269993,Male,1,2,5,256145,284412,277958,31,2954900,Married,Debit Card,0,1,1,0,0,0,22,0
118306,Male,5,5,4,246730,251893,220121,36,4409400,Married,Credit Card,0,1,1,0,0,0,27,0
257320,Male,4,8,5,381336,326967,343533,23,3648200,Single,Cash,0,0,1,0,0,0,0,0
430315,Female,9,8,6,416040,411669,338899,20,1739600,Married,Cash,0,1,1,0,0,0,23,1
184704,Female,1,5,6,740193,667114,573969,36,5992800,Married,Cash,0,1,1,0,0,0,26,1
932465,Male,1,3,1,1008182,1065026,1146362,22,5019800,Single,Debit Card,0,1,1,0,0,0,17,0
221029,Male,2,6,7,512220,532008,465666,36,3602500,Single,Cash,1,1,0,1,0,0,26,1
532449,Male,1,5,1,406457,389869,312032,28,6885100,Married,Credit Card,0,1,1,0,0,1,2,1
658469,Female,1,0,2,303580,0,297697,39,2560500,Married,Cash,1,0,0,0,1,1,25,0
92256,Male,2,2,4,721457,765832,690248,23,3344300,Single,Credit Card,0,0,0,0,0,1,15,0
270286,Female,4,4,4,308040,304584,315165,19,3735700,Single,Debit Card,0,1,1,0,0,0,9,0
925797,Male,4,3,3,403520,420548,470993,33,7090100,Married,Cash,0,1,1,0,0,0,28,1
615757,Female,5,8,8,610343,668077,663780,33,10902500,Married,Debit Card,0,1,1,0,0,0,17,1
24446,Female,3,5,4,1115620,1020279,1070841,32,8997600,Married,Debit Card,0,0,1,0,0,0,2,0
501267,Male,3,5,4,352283,327118,313510,43,4948500,Single,Cash,0,1,1,0,0,0,13,0
798965,Female,4,6,4,477373,496472,508981,28,4211200,Single,Credit Card,0,0,1,1,0,0,0,1
33089,Female,3,7,5,669357,692987,689516,22,5782600,Single,Cash,0,1,1,0,0,0,29,0
399762,Female,4,4,8,628847,608985,710025,23,6518200,Single,Debit Card,0,0,1,0,0,0,28,1
648698,Male,2,4,4,292393,280655,284892,31,8947900,Married,Cash,0,1,1,0,1,0,27,0
25988,Female,0,1,3,0,548304,475424,29,8892800,Married,Credit Card,0,1,1,0,0,0,36,1
364427,Female,1,3,2,881998,829955,828777,26,5277200,Single,Cash,0,1,0,0,0,1,28,0
291476,Female,5,1,2,621660,533410,510985,25,5467300,Single,Cash,1,1,1,1,0,0,0,1
919903,Male,3,5,1,366030,386651,355106,27,7663200,Married,Credit Card,0,1,1,0,0,0,21,1
498122,Female,5,3,3,133182,146771,162845,32,6426500,Single,Cash,0,1,0,0,0,0,19,0
439214,Male,6,4,3,292021,271863,252552,28,7367700,Married,Credit Card,0,1,1,1,0,1,9,1
566182,Female,5,3,6,533244,619764,640010,31,4234300,Married,Credit Card,0,1,1,0,0,0,11,1
367257,Female,0,0,4,0,0,907838,25,6975900,Married,Debit Card,1,1,1,0,0,1,53,0
952432,Male,3,2,3,1320366,1220906,1091989,21,5081500,Single,Cash,0,1,1,0,0,0,7,0
210442,Female,4,6,3,699150,727778,763402,28,3302500,Married,Cash,1,1,1,0,0,0,2,1
990092,Male,5,4,1,165336,179590,190160,24,5694400,Married,Debit Card,0,1,1,0,0,0,9,0
707022,Female,5,3,5,335365,309612,241749,29,9252300,Married,Debit Card,1,1,1,0,0,0,17,0
317176,Female,4,7,9,821784,838130,937423,35,10577600,Married,Cash,0,1,1,0,0,0,22,0
279762,Male,3,4,3,554752,552770,555898,24,7006800,Married,Debit Card,0,0,1,0,0,0,15,1
66719,Female,2,7,7,350982,359994,336231,44,4250300,Married,Debit Card,0,1,1,0,0,1,13,1
681941,Female,2,2,4,357562,352407,411402,23,3898100,Single,Credit Card,1,1,1,0,0,1,17,1
985010,Female,3,9,5,228750,215202,211002,22,2179600,Single,Cash,0,1,1,0,0,0,6,0
445888,Female,4,5,2,259333,263936,285619,33,3190400,Married,Cash,0,1,1,0,0,0,15,0
710990,Female,0,1,3,0,215367,221508,29,8054600,Married,Debit Card,1,1,1,0,0,1,31,0
300523,Male,4,4,3,803595,825836,839842,31,7880700,Married,Cash,0,1,1,0,0,0,18,0
608291,Female,3,1,2,1231378,1359402,1272498,30,4391300,Married,Cash,1,0,1,0,0,0,12,0
358043,Male,3,2,2,289336,270320,284898,23,6226600,Married,Credit Card,0,1,1,0,0,0,8,0
547593,Female,2,3,3,305882,350498,351783,22,3594500,Single,Cash,1,0,1,0,0,0,28,0
40678,Female,4,4,0,260381,233722,0,28,8219900,Single,Credit Card,0,1,1,0,0,0,18,0
237971,Male,2,1,2,238247,227323,255113,28,5016300,Married,Cash,0,1,1,0,0,0,0,0
806142,Male,4,7,10,568439,591495,675084,21,5652300,Single,Cash,1,1,1,0,0,0,20,1
921204,Female,1,0,1,1428797,0,1353215,22,6543400,Married,Cash,0,1,1,0,0,0,19,0
332892,Male,7,11,6,159145,173242,178424,28,6096200,Married,Cash,0,0,1,0,0,0,14,0
541941,Male,1,2,3,416433,401635,360020,27,4046300,Married,Credit Card,0,0,1,0,0,1,15,1
720887,Female,2,2,2,601055,660730,652044,25,5816800,Single,Credit Card,0,1,1,1,0,0,28,0
70755,Female,6,6,3,1021359,1087250,1095382,26,2462400,Single,Credit Card,0,1,1,0,0,0,14,0
454323,Female,1,1,2,868784,810654,845357,27,4147800,Married,Cash,0,1,1,0,0,0,7,0
230218,Male,2,4,2,460315,352896,340737,32,9947800,Married,Cash,1,1,1,0,0,1,28,1
291238,Male,1,0,2,558669,0,636453,31,2051500,Married,Cash,0,1,1,0,0,0,9,0
405615,Male,5,4,7,315803,303705,310735,25,3080900,Married,Credit Card,1,1,1,0,0,0,16,0
179393,Male,0,2,2,0,498467,611607,33,1759000,Married,Cash,0,1,1,0,0,0,49,1
38365,Male,5,5,3,276114,233208,242018,30,3601200,Single,Cash,1,1,1,0,0,0,15,0
759952,Male,3,3,7,238598,241793,249821,32,5495000,Married,Cash,1,1,1,0,0,1,24,0
504530,Male,1,5,6,372341,367697,408307,30,3444200,Married,Credit Card,0,0,1,0,0,0,9,1
974625,Male,2,1,1,183804,200893,204964,25,7891200,Single,Debit Card,0,1,1,0,1,0,8,0
541673,Female,0,1,1,0,398894,434634,23,13269300,Single,Cash,1,1,1,0,1,0,46,0
270287,Male,2,3,1,245969,264680,256543,31,9194400,Single,Cash,0,1,1,0,0,0,13,0
781631,Male,7,4,5,763309,694267,653968,21,9713100,Married,Cash,0,1,1,0,0,0,17,1
3912,Female,3,5,4,399344,396833,418908,32,6155300,Single,Cash,0,1,1,0,0,0,1,1
10233,Female,3,5,1,195590,214658,241164,32,7958200,Married,Debit Card,0,1,1,0,0,0,25,0
629807,Female,3,3,0,275597,288051,0,23,3749100,Single,Cash,0,1,1,0,0,0,2,0
161432,Female,2,4,2,547037,516762,451047,25,8019800,Married,Cash,0,1,1,0,0,0,6,0
102086,Male,4,5,5,358923,367511,364136,33,6795600,Married,Cash,0,0,1,0,0,0,25,1
997668,Female,2,1,4,1042567,927700,958935,31,4010500,Single,Cash,0,1,1,0,0,0,6,0
312658,Female,5,4,3,635581,673946,709323,21,6670600,Married,Credit Card,0,0,1,0,0,1,29,0
305432,Female,2,1,1,535873,540732,521404,29,8295400,Married,Cash,0,1,1,0,0,0,9,1
145333,Female,3,3,6,1096653,1209009,1239392,33,6565100,Married,Credit Card,0,1,1,0,1,0,17,0
792527,Female,4,5,2,507947,499740,529129,30,3080800,Married,Cash,0,1,1,0,0,0,2,1
479494,Female,3,3,2,652867,764459,799273,24,3451400,Married,Debit Card,0,1,1,0,0,0,12,0
433691,Male,3,4,5,271540,276226,291706,33,4576200,Single,Credit Card,0,1,1,0,0,1,27,1
775439,Male,2,1,0,627456,684735,0,32,5955100,Married,Cash,0,1,1,0,0,1,11,0
881976,Male,2,2,4,448832,385800,379423,37,5003500,Married,Credit Card,1,1,1,0,0,0,22,1
850976,Female,4,6,1,241311,214190,155554,30,6834900,Single,Credit Card,1,1,1,0,0,0,8,0
932710,Male,2,4,4,333531,275806,334145,32,4467400,Married,Cash,0,0,1,0,0,0,24,0
36559,Female,3,3,3,480391,465125,494079,28,3211800,Married,Debit Card,1,1,1,0,0,0,7,1
812097,Male,2,1,0,439423,461903,0,31,3636100,Single,Debit Card,0,0,1,0,1,1,6,0
605149,Female,0,0,0,0,0,0,29,6791200,Married,Credit Card,0,1,1,0,0,0,96,0
517266,Male,4,6,3,303390,313747,318064,30,3868400,Married,Cash,0,1,1,0,1,0,19,0
952101,Female,3,5,3,793736,787478,971759,34,2628900,Married,Cash,0,1,1,0,0,1,7,0
13648,Male,0,4,1,0,1409689,1414768,26,8906800,Single,Debit Card,1,1,0,0,0,0,54,0
243056,Female,4,2,3,1286391,1431666,1443967,22,7371800,Single,Cash,0,0,1,0,0,1,0,0
106689,Female,3,5,3,146881,138474,110235,35,4205600,Married,Cash,0,1,1,0,0,0,6,0
803420,Female,0,3,2,0,409746,436394,32,8810000,Married,Debit Card,0,1,1,0,0,0,53,1
951099,Female,1,4,5,717775,671145,566313,30,6407300,Married,Credit Card,0,0,1,0,0,1,2,0
845065,Female,4,5,4,251916,209915,178093,28,10030700,Married,Cash,0,0,1,0,0,0,25,0
738073,Female,1,1,5,369535,412073,364204,25,2587900,Married,Cash,0,1,1,0,0,1,8,1
55624,Female,3,4,1,141420,142150,151286,38,8478300,Single,Cash,0,1,1,0,0,1,27,0
26556,Female,3,1,3,187817,183065,171494,31,4993500,Married,Credit Card,1,1,1,0,0,0,7,0
973712,Female,1,2,2,474792,470835,461191,29,7490600,Married,Cash,0,1,1,0,0,0,24,1
285445,Female,5,11,4,380842,406756,374945,32,10950200,Married,Cash,0,0,1,0,0,1,23,1
474607,Female,0,4,1,0,647565,590110,30,6151900,Married,Debit Card,0,1,1,0,0,0,35,0
156118,Male,3,2,3,275442,247181,238464,29,3889900,Married,Credit Card,0,1,0,0,1,0,9,0
722146,Female,4,6,2,161521,156529,132200,32,9105700,Married,Cash,0,1,1,0,0,0,19,0
361935,Female,4,4,5,262537,246610,216789,28,5055700,Married,Cash,0,1,1,0,0,0,9,0
756255,Female,2,2,1,143752,155542,159220,29,1188300,Married,Credit Card,0,1,1,0,0,0,21,0
39850,Female,2,1,3,490990,498205,475828,34,7582800,Married,Cash,1,0,1,0,0,0,18,1
762337,Female,4,6,2,425891,359452,324836,28,11350300,Single,Cash,0,1,1,0,0,0,13,1
274910,Female,4,2,3,857888,803806,745657,31,4567300,Married,Cash,0,0,1,0,0,0,17,0
580688,Female,3,3,0,592397,653184,0,25,3182000,Married,Debit Card,0,1,1,0,0,0,22,0
745394,Female,4,3,4,369572,400963,350061,34,5818500,Married,Cash,0,1,1,0,0,0,21,0
950289,Male,1,3,2,623221,694069,746006,27,5176600,Married,Cash,0,1,0,0,0,0,2,0
507612,Male,2,6,5,373865,364957,341941,30,4286200,Married,Debit Card,0,0,1,0,0,0,13,1
850467,Male,4,6,7,354335,366064,327536,24,4132400,Married,Cash,0,1,1,0,0,0,14,1
144495,Female,4,5,2,209468,240708,228305,46,2551600,Married,Debit Card,0,1,1,1,0,0,19,1
999353,Female,4,5,3,338399,319024,308473,35,8316900,Married,Credit Card,0,1,1,1,0,0,19,1
997375,Female,1,3,1,359367,356278,320893,22,6171600,Single,Debit Card,0,1,1,0,0,1,13,0
269187,Male,1,2,3,339299,340195,371434,19,2539500,Single,Cash,0,0,1,0,0,1,26,0
54756,Female,2,2,2,789670,781166,901354,30,9045200,Single,Debit Card,0,1,1,1,0,0,7,0
313270,Male,2,4,5,180222,188376,191934,34,3179400,Married,Credit Card,1,1,1,0,0,0,5,0
292597,Male,1,1,2,633221,580463,582798,36,5111400,Married,Credit Card,0,1,1,0,0,0,0,1
271035,Male,0,2,4,0,328679,370030,26,6761200,Single,Debit Card,0,0,1,0,0,0,34,0
328502,Male,2,2,0,278308,292798,0,23,3408500,Married,Cash,0,0,1,0,0,0,29,0
657940,Male,3,6,1,553949,447427,411001,40,3792000,Married,Debit Card,0,1,1,0,0,0,3,1
646658,Female,4,4,3,627151,620165,539795,25,4857900,Married,Cash,0,1,1,0,0,1,0,1
482871,Female,2,6,3,129476,150780,158139,34,2716700,Married,Cash,0,0,0,0,0,0,13,1
294478,Male,1,2,2,672073,627513,632975,39,6229000,Married,Cash,0,1,1,0,0,1,13,0
459735,Male,4,4,8,672763,604831,614346,30,11736400,Married,Cash,0,1,0,0,0,1,24,1
201174,Male,5,9,9,675871,838904,931092,38,2214200,Married,Cash,0,1,1,0,0,0,9,0
207420,Female,2,1,1,522185,481057,527432,28,5722600,Married,Debit Card,0,1,1,0,0,0,5,1
813717,Female,5,5,2,576728,539280,606063,36,4321500,Married,Debit Card,1,0,1,0,1,0,19,1
728819,Female,4,4,1,547268,500817,495012,26,3321900,Single,Credit Card,0,1,1,0,0,0,22,1
546147,Male,3,3,2,163458,187163,191725,28,6725700,Married,Cash,0,1,1,0,0,0,14,0
618690,Female,2,6,3,337405,336979,359329,33,5565000,Single,Cash,0,1,1,1,1,1,16,0
755449,Female,5,7,4,1670752,1576244,1595385,30,2965100,Married,Cash,0,1,1,0,1,0,12,0
574275,Female,3,4,3,484024,451878,529713,28,5032900,Married,Cash,0,1,1,0,0,1,2,1
658753,Female,4,7,5,398187,415873,437051,30,10261500,Married,Credit Card,0,1,1,0,1,1,11,1
70255,Male,3,4,4,167101,136394,142479,30,4201400,Married,Debit Card,0,1,1,0,0,1,25,0
231679,Male,3,4,4,428812,471999,469302,22,5223100,Single,Cash,0,1,1,0,0,0,19,1
516422,Male,4,3,3,570103,563365,548190,33,1934000,Married,Credit Card,0,1,0,0,0,1,23,0
94089,Female,4,4,7,810269,830975,939279,27,9199900,Married,Debit Card,0,1,1,0,0,0,4,1
106936,Female,0,2,4,0,416082,441725,27,6544300,Married,Credit Card,0,1,1,0,0,0,38,0
92893,Female,2,5,5,551209,520060,572820,28,5837000,Married,Cash,1,1,1,0,0,0,13,0
476821,Male,0,1,8,0,948845,913144,30,5406200,Married,Cash,0,0,1,0,0,0,34,0
493277,Female,3,3,4,752970,792136,918989,28,6009000,Single,Credit Card,0,1,1,0,0,0,9,0
387019,Female,6,7,8,281200,286278,265890,28,5329300,Married,Debit Card,0,0,0,0,0,1,16,0
380584,Female,2,3,1,974509,917024,942485,24,5427400,Married,Cash,0,1,1,0,0,0,20,0
815710,Female,7,1,2,556533,522399,486584,21,2688400,Single,Cash,0,0,1,0,0,1,1,1
11897,Female,3,5,3,519825,528049,531080,23,4651300,Married,Credit Card,0,1,1,0,0,1,29,1
400499,Female,1,1,2,338029,405899,471260,32,6186300,Married,Debit Card,0,0,1,0,0,1,21,1
860547,Male,4,0,1,186878,0,180913,27,8016100,Married,Cash,1,1,1,1,0,0,9,0
584473,Female,3,5,6,602303,561276,638091,24,10303700,Married,Cash,0,1,1,0,0,1,2,1
350920,Female,2,4,2,228045,200372,181340,30,4394100,Single,Cash,0,1,1,0,0,0,29,0
529929,Female,1,1,4,469522,476296,445219,25,8100900,Single,Debit Card,0,0,1,0,0,1,21,0
845800,Female,2,2,4,517866,519421,523413,37,2768100,Married,Cash,0,1,1,0,0,0,8,1
904526,Female,2,5,0,524765,436483,0,29,3130600,Married,Debit Card,0,0,1,0,0,0,20,0
700189,Male,5,7,6,292205,318116,376728,33,2429200,Married,Debit Card,0,1,1,0,0,0,7,1
682703,Female,3,4,4,448324,469640,454171,27,4139500,Single,Cash,0,0,1,0,0,0,19,1
240475,Male,0,2,3,0,391771,389329,35,9268400,Single,Credit Card,0,1,1,0,1,0,51,0
883210,Female,2,1,3,1001795,1038350,889535,38,7183700,Married,Cash,1,1,1,0,0,0,14,0
688912,Female,4,8,7,166147,156716,159170,22,5790500,Single,Cash,0,0,1,0,0,0,9,0
275161,Female,0,1,2,0,366326,341656,24,3885900,Single,Credit Card,0,1,0,0,0,0,35,0
838674,Male,3,2,1,201770,210825,199150,24,8593300,Married,Debit Card,0,1,1,1,0,1,22,0
611228,Female,3,4,4,249759,278183,305399,37,3066000,Married,Cash,1,0,1,0,0,1,23,0
555972,Female,3,3,3,736637,736313,708963,25,2163400,Married,Cash,0,0,1,0,0,1,3,1
234554,Female,2,3,4,1131789,1266750,1071995,25,6430700,Single,Credit Card,0,1,0,0,1,0,7,0
925567,Male,2,5,6,207845,177191,198358,35,4144900,Married,Credit Card,0,1,1,0,1,0,23,0
42702,Male,4,2,3,414527,454378,459213,26,4274600,Married,Debit Card,1,1,1,0,0,1,6,1
567716,Male,2,1,1,548389,500288,482170,30,3080700,Married,Cash,0,1,1,0,0,0,17,1
735737,Male,4,6,3,301130,317451,381483,27,1514500,Single,Debit Card,0,1,1,0,0,1,6,0
797833,Male,5,3,2,253589,274034,275737,32,6672500,Married,Credit Card,0,1,1,0,0,0,19,0
507995,Male,5,5,4,829754,618302,558847,30,10916600,Single,Cash,0,0,1,1,0,1,9,1
419699,Female,6,5,5,124530,120475,120040,23,2443800,Single,Cash,0,1,1,0,0,1,6,0
642640,Male,3,6,2,875343,922491,965380,33,4144500,Married,Debit Card,0,1,1,0,0,1,3,0
391514,Female,4,0,2,415611,0,428528,25,4460500,Single,Cash,0,0,1,0,0,1,17,1
354447,Male,5,4,5,477063,510769,507954,26,5564600,Married,Debit Card,1,0,0,0,0,0,16,1
936564,Male,6,9,11,206792,208154,157768,27,4439700,Single,Credit Card,0,1,1,0,0,1,10,0
183764,Female,2,3,4,492890,506823,494304,26,5871000,Single,Debit Card,1,1,1,0,0,0,25,1
362035,Male,4,1,1,725453,725980,760318,41,3063800,Married,Cash,0,0,1,0,0,0,19,0
966175,Female,1,2,3,277483,238040,244942,20,8831400,Married,Debit Card,0,0,1,0,0,0,28,0
519508,Male,2,2,1,472818,444887,426261,28,4658700,Married,Cash,1,1,1,0,0,0,6,1
326922,Male,6,5,3,266844,255697,230457,25,4343700,Single,Credit Card,0,0,0,1,0,0,25,0
689816,Female,2,2,1,240701,229436,243207,40,6880000,Married,Debit Card,0,1,1,0,0,1,8,0
643530,Female,2,5,1,1039295,968641,970133,32,3599700,Married,Debit Card,0,0,1,0,0,1,22,1
65967,Female,3,4,3,440562,398330,420112,47,3190100,Married,Credit Card,0,1,1,0,0,1,10,1
194825,Male,2,3,2,636749,596763,635968,29,3213100,Single,Debit Card,0,0,1,0,0,0,23,1
634747,Female,3,4,4,647752,670564,794814,32,7326500,Married,Credit Card,0,0,1,0,0,1,27,1
681366,Female,1,4,6,476053,505484,549999,26,3453600,Single,Debit Card,0,1,1,0,0,0,26,1
653289,Male,5,6,4,429879,462346,548804,30,3983300,Married,Debit Card,0,0,1,0,0,0,25,1
962934,Male,3,3,0,182482,190814,0,45,8638400,Married,Cash,0,1,0,0,0,0,3,0
684256,Male,1,3,1,480884,482201,558079,35,4647300,Married,Cash,1,1,1,0,0,0,12,0
451246,Male,3,0,1,554128,0,447194,34,5606700,Married,Credit Card,0,1,1,0,0,0,9,0
211118,Male,2,0,0,567604,0,0,30,4576200,Married,Credit Card,1,1,1,0,0,0,16,0
349283,Female,1,0,0,209419,0,0,28,5412800,Single,Cash,0,1,1,0,0,1,22,0
663534,Female,3,1,3,144437,147238,137155,29,3223000,Single,Cash,0,0,1,1,0,0,9,1
353644,Female,3,2,2,391440,433366,439391,27,2561700,Single,Cash,1,0,1,0,0,0,7,1
309830,Male,5,6,3,809705,863593,855958,26,4382200,Single,Cash,0,1,1,0,0,0,14,0
290696,Female,3,5,7,282572,280096,269374,24,7661300,Single,Credit Card,1,0,1,0,1,0,21,1
589670,Female,2,4,4,428857,361703,329791,22,1598300,Single,Cash,1,1,0,0,0,1,29,1
840750,Female,2,3,1,332685,395204,421744,31,9398100,Married,Debit Card,0,0,1,0,0,0,13,0
669584,Male,4,5,5,427085,433232,424421,32,2583100,Married,Debit Card,0,1,1,0,0,0,15,1
157959,Female,5,2,2,684998,596419,685167,24,3263500,Single,Cash,0,0,1,0,0,0,17,1
834541,Female,3,5,2,639711,619252,731999,39,6329600,Married,Cash,1,0,1,0,0,1,10,1
355966,Male,2,5,5,255987,280022,282315,32,4509700,Married,Credit Card,0,0,1,0,0,1,8,0
358256,Male,5,7,3,393750,456566,388324,34,4368900,Married,Debit Card,0,1,1,0,0,0,26,1
299379,Female,3,5,3,702863,774436,701566,29,7080700,Married,Cash,0,1,1,0,0,0,10,0
665912,Female,2,3,2,250767,253548,233863,25,7019300,Single,Cash,0,0,1,0,0,0,13,0
727739,Female,0,3,3,0,204207,199265,29,5890700,Single,Debit Card,1,1,1,0,0,0,33,0
59342,Male,1,2,4,179448,166878,135457,29,1698800,Married,Credit Card,0,1,1,0,0,0,21,0
617996,Male,1,4,3,474907,509573,545387,33,2659200,Single,Credit Card,0,1,1,0,0,0,22,1
340959,Female,4,3,2,555196,514248,500292,35,7349300,Married,Cash,0,1,1,0,0,0,27,1
415877,Male,3,3,4,443062,403241,489943,24,5962300,Married,Debit Card,1,1,1,0,0,0,12,1
722922,Female,6,9,6,358235,286495,299556,26,3069700,Married,Cash,0,1,1,0,0,0,20,1
436860,Female,2,5,4,193593,186443,170832,36,7055500,Married,Credit Card,0,0,0,0,0,1,23,0
783363,Female,1,3,7,700630,724656,656459,26,3218600,Single,Cash,1,1,1,0,0,0,15,0
